source,target
SLC7A6>1314<3_reverse,cpd:C00135_c
cpd:C00135_e,SLC7A6>1314<2_reverse
cpd:C00082_c,SLC7A6>1314<3_reverse
cpd:C00327_c,SLC7A6>1315<2
cpd:C00082_e,SLC7A6>1315<3
SLC7A6>1315<2,cpd:C00082_c
SLC7A6>1315<3,cpd:C00327_e
SLC7A6>1315<2_reverse,cpd:C00327_c
SLC7A6>1315<3_reverse,cpd:C00082_e
cpd:C00082_c,SLC7A6>1315<2_reverse
cpd:C00327_e,SLC7A6>1315<3_reverse
cpd:C00097_e,SLC7A6>1316<2
cpd:C00047_c,SLC7A6>1316<3
SLC7A6>1316<2,cpd:C00097_c
SLC7A6>1316<3,cpd:C00047_e
SLC7A6>1316<2_reverse,cpd:C00097_e
SLC7A6>1316<3_reverse,cpd:C00047_c
cpd:C00097_c,SLC7A6>1316<2_reverse
cpd:C00047_e,SLC7A6>1316<3_reverse
cpd:C00097_e,SLC7A6>1317<2
cpd:C00062_c,SLC7A6>1317<3
SLC7A6>1317<2,cpd:C00097_c
SLC7A6>1317<3,cpd:C00062_e
SLC7A6>1317<2_reverse,cpd:C00097_e
SLC7A6>1317<3_reverse,cpd:C00062_c
cpd:C00097_c,SLC7A6>1317<2_reverse
cpd:C00062_e,SLC7A6>1317<3_reverse
cpd:C00077_c,SLC7A6>1318<2
cpd:C00097_e,SLC7A6>1318<3
SLC7A6>1318<2,cpd:C00097_c
SLC7A6>1318<3,cpd:C00077_e
SLC7A6>1318<2_reverse,cpd:C00077_c
SLC7A6>1318<3_reverse,cpd:C00097_e
cpd:C00097_c,SLC7A6>1318<2_reverse
cpd:C00077_e,SLC7A6>1318<3_reverse
cpd:C00097_e,SLC7A6>1319<2
cpd:C00135_c,SLC7A6>1319<3
SLC7A6>1319<2,cpd:C00097_c
SLC7A6>1319<3,cpd:C00135_e
SLC7A6>1319<2_reverse,cpd:C00097_e
SLC7A6>1319<3_reverse,cpd:C00135_c
cpd:C00097_c,SLC7A6>1319<2_reverse
cpd:C00135_e,SLC7A6>1319<3_reverse
cpd:C00097_e,SLC7A6>1320<2
cpd:C00327_c,SLC7A6>1320<3
SLC7A6>1320<2,cpd:C00097_c
SLC7A6>1320<3,cpd:C00327_e
SLC7A6>1320<2_reverse,cpd:C00097_e
SLC7A6>1320<3_reverse,cpd:C00327_c
cpd:C00097_c,SLC7A6>1320<2_reverse
cpd:C00327_e,SLC7A6>1320<3_reverse
cpd:C00047_c,SLC7A6>1321<2
cpd:C00123_e,SLC7A6>1321<3
SLC7A6>1321<2,cpd:C00047_e
SLC7A6>1321<3,cpd:C00123_c
SLC7A6>1321<2_reverse,cpd:C00047_c
SLC7A6>1321<3_reverse,cpd:C00123_e
cpd:C00047_e,SLC7A6>1321<2_reverse
cpd:C00123_c,SLC7A6>1321<3_reverse
cpd:C00062_c,SLC7A6>1322<2
cpd:C00123_e,SLC7A6>1322<3
SLC7A6>1322<2,cpd:C00062_e
SLC7A6>1322<3,cpd:C00123_c
SLC7A6>1322<2_reverse,cpd:C00062_c
SLC7A6>1322<3_reverse,cpd:C00123_e
cpd:C00062_e,SLC7A6>1322<2_reverse
cpd:C00123_c,SLC7A6>1322<3_reverse
cpd:C00077_c,SLC7A6>1323<2
cpd:C00123_e,SLC7A6>1323<3
SLC7A6>1323<2,cpd:C00077_e
SLC7A6>1323<3,cpd:C00123_c
SLC7A6>1323<2_reverse,cpd:C00077_c
SLC7A6>1323<3_reverse,cpd:C00123_e
cpd:C00077_e,SLC7A6>1323<2_reverse
cpd:C00123_c,SLC7A6>1323<3_reverse
cpd:C00123_e,SLC7A6>1324<2
cpd:C00135_c,SLC7A6>1324<3
SLC7A6>1324<2,cpd:C00135_e
SLC7A6>1324<3,cpd:C00123_c
SLC7A6>1324<2_reverse,cpd:C00123_e
SLC7A6>1324<3_reverse,cpd:C00135_c
cpd:C00135_e,SLC7A6>1324<2_reverse
cpd:C00123_c,SLC7A6>1324<3_reverse
cpd:C00327_c,SLC7A6>1325<2
cpd:C00123_e,SLC7A6>1325<3
SLC7A6>1325<2,cpd:C00123_c
SLC7A6>1325<3,cpd:C00327_e
SLC7A6>1325<2_reverse,cpd:C00327_c
SLC7A6>1325<3_reverse,cpd:C00123_e
cpd:C00123_c,SLC7A6>1325<2_reverse
cpd:C00327_e,SLC7A6>1325<3_reverse
cpd:C00047_c,SLC7A6>1326<2
cpd:C00148_e,SLC7A6>1326<3
SLC7A6>1326<2,cpd:C00047_e
SLC7A6>1326<3,cpd:C00148_c
SLC7A6>1326<2_reverse,cpd:C00047_c
SLC7A6>1326<3_reverse,cpd:C00148_e
cpd:C00047_e,SLC7A6>1326<2_reverse
cpd:C00148_c,SLC7A6>1326<3_reverse
cpd:C00062_c,SLC7A6>1327<2
cpd:C00148_e,SLC7A6>1327<3
SLC7A6>1327<2,cpd:C00062_e
SLC7A6>1327<3,cpd:C00148_c
SLC7A6>1327<2_reverse,cpd:C00062_c
SLC7A6>1327<3_reverse,cpd:C00148_e
cpd:C00062_e,SLC7A6>1327<2_reverse
cpd:C00148_c,SLC7A6>1327<3_reverse
cpd:C00077_c,SLC7A6>1328<2
cpd:C00148_e,SLC7A6>1328<3
SLC7A6>1328<2,cpd:C00077_e
SLC7A6>1328<3,cpd:C00148_c
SLC7A6>1328<2_reverse,cpd:C00077_c
SLC7A6>1328<3_reverse,cpd:C00148_e
cpd:C00077_e,SLC7A6>1328<2_reverse
cpd:C00148_c,SLC7A6>1328<3_reverse
cpd:C00148_e,SLC7A6>1329<2
cpd:C00135_c,SLC7A6>1329<3
SLC7A6>1329<2,cpd:C00135_e
SLC7A6>1329<3,cpd:C00148_c
SLC7A6>1329<2_reverse,cpd:C00148_e
SLC7A6>1329<3_reverse,cpd:C00135_c
cpd:C00135_e,SLC7A6>1329<2_reverse
cpd:C00148_c,SLC7A6>1329<3_reverse
cpd:C00327_c,SLC7A6>1330<2
cpd:C00148_e,SLC7A6>1330<3
SLC7A6>1330<2,cpd:C00148_c
SLC7A6>1330<3,cpd:C00327_e
SLC7A6>1330<2_reverse,cpd:C00327_c
SLC7A6>1330<3_reverse,cpd:C00148_e
cpd:C00148_c,SLC7A6>1330<2_reverse
cpd:C00327_e,SLC7A6>1330<3_reverse
cpd:C00152_e,SLC7A6>1331<2
cpd:C00047_c,SLC7A6>1331<3
SLC7A6>1331<2,cpd:C00152_c
SLC7A6>1331<3,cpd:C00047_e
SLC7A6>1331<2_reverse,cpd:C00152_e
SLC7A6>1331<3_reverse,cpd:C00047_c
cpd:C00152_c,SLC7A6>1331<2_reverse
cpd:C00047_e,SLC7A6>1331<3_reverse
cpd:C00152_e,SLC7A6>1332<2
cpd:C00062_c,SLC7A6>1332<3
SLC7A6>1332<2,cpd:C00152_c
SLC7A6>1332<3,cpd:C00062_e
SLC7A6>1332<2_reverse,cpd:C00152_e
SLC7A6>1332<3_reverse,cpd:C00062_c
cpd:C00152_c,SLC7A6>1332<2_reverse
cpd:C00062_e,SLC7A6>1332<3_reverse
cpd:C00077_c,SLC7A6>1333<2
cpd:C00152_e,SLC7A6>1333<3
SLC7A6>1333<2,cpd:C00152_c
SLC7A6>1333<3,cpd:C00077_e
SLC7A6>1333<2_reverse,cpd:C00077_c
SLC7A6>1333<3_reverse,cpd:C00152_e
cpd:C00152_c,SLC7A6>1333<2_reverse
cpd:C00077_e,SLC7A6>1333<3_reverse
cpd:C00152_e,SLC7A6>1334<2
cpd:C00135_c,SLC7A6>1334<3
SLC7A6>1334<2,cpd:C00152_c
SLC7A6>1334<3,cpd:C00135_e
SLC7A6>1334<2_reverse,cpd:C00152_e
SLC7A6>1334<3_reverse,cpd:C00135_c
cpd:C00152_c,SLC7A6>1334<2_reverse
cpd:C00135_e,SLC7A6>1334<3_reverse
cpd:C00152_e,SLC7A6>1335<2
cpd:C00327_c,SLC7A6>1335<3
SLC7A6>1335<2,cpd:C00152_c
SLC7A6>1335<3,cpd:C00327_e
SLC7A6>1335<2_reverse,cpd:C00152_e
SLC7A6>1335<3_reverse,cpd:C00327_c
cpd:C00152_c,SLC7A6>1335<2_reverse
cpd:C00327_e,SLC7A6>1335<3_reverse
cpd:C00047_c,SLC7A6>1336<2
cpd:C00183_e,SLC7A6>1336<3
SLC7A6>1336<2,cpd:C00047_e
SLC7A6>1336<3,cpd:C00183_c
SLC7A6>1336<2_reverse,cpd:C00047_c
SLC7A6>1336<3_reverse,cpd:C00183_e
cpd:C00047_e,SLC7A6>1336<2_reverse
cpd:C00183_c,SLC7A6>1336<3_reverse
cpd:C00062_c,SLC7A6>1337<2
cpd:C00183_e,SLC7A6>1337<3
SLC7A6>1337<2,cpd:C00062_e
SLC7A6>1337<3,cpd:C00183_c
SLC7A6>1337<2_reverse,cpd:C00062_c
SLC7A6>1337<3_reverse,cpd:C00183_e
cpd:C00062_e,SLC7A6>1337<2_reverse
cpd:C00183_c,SLC7A6>1337<3_reverse
cpd:C00077_c,SLC7A6>1338<2
cpd:C00183_e,SLC7A6>1338<3
SLC7A6>1338<2,cpd:C00077_e
SLC7A6>1338<3,cpd:C00183_c
SLC7A6>1338<2_reverse,cpd:C00077_c
SLC7A6>1338<3_reverse,cpd:C00183_e
cpd:C00077_e,SLC7A6>1338<2_reverse
cpd:C00183_c,SLC7A6>1338<3_reverse
cpd:C00183_e,SLC7A6>1339<2
cpd:C00135_c,SLC7A6>1339<3
SLC7A6>1339<2,cpd:C00135_e
SLC7A6>1339<3,cpd:C00183_c
SLC7A6>1339<2_reverse,cpd:C00183_e
SLC7A6>1339<3_reverse,cpd:C00135_c
cpd:C00135_e,SLC7A6>1339<2_reverse
cpd:C00183_c,SLC7A6>1339<3_reverse
cpd:C00327_c,SLC7A6>1340<2
cpd:C00183_e,SLC7A6>1340<3
SLC7A6>1340<2,cpd:C00327_e
SLC7A6>1340<3,cpd:C00183_c
SLC7A6>1340<2_reverse,cpd:C00327_c
SLC7A6>1340<3_reverse,cpd:C00183_e
cpd:C00327_e,SLC7A6>1340<2_reverse
cpd:C00183_c,SLC7A6>1340<3_reverse
cpd:C00188_e,SLC7A6>1341<2
cpd:C00047_c,SLC7A6>1341<3
SLC7A6>1341<2,cpd:C00188_c
SLC7A6>1341<3,cpd:C00047_e
SLC7A6>1341<2_reverse,cpd:C00188_e
SLC7A6>1341<3_reverse,cpd:C00047_c
cpd:C00188_c,SLC7A6>1341<2_reverse
cpd:C00047_e,SLC7A6>1341<3_reverse
cpd:C00188_e,SLC7A6>1342<2
cpd:C00062_c,SLC7A6>1342<3
SLC7A6>1342<2,cpd:C00188_c
SLC7A6>1342<3,cpd:C00062_e
SLC7A6>1342<2_reverse,cpd:C00188_e
SLC7A6>1342<3_reverse,cpd:C00062_c
cpd:C00188_c,SLC7A6>1342<2_reverse
cpd:C00062_e,SLC7A6>1342<3_reverse
cpd:C00077_c,SLC7A6>1343<2
cpd:C00188_e,SLC7A6>1343<3
SLC7A6>1343<2,cpd:C00188_c
SLC7A6>1343<3,cpd:C00077_e
SLC7A6>1343<2_reverse,cpd:C00077_c
SLC7A6>1343<3_reverse,cpd:C00188_e
cpd:C00188_c,SLC7A6>1343<2_reverse
cpd:C00077_e,SLC7A6>1343<3_reverse
cpd:C00188_e,SLC7A6>1344<2
cpd:C00135_c,SLC7A6>1344<3
SLC7A6>1344<2,cpd:C00188_c
SLC7A6>1344<3,cpd:C00135_e
SLC7A6>1344<2_reverse,cpd:C00188_e
SLC7A6>1344<3_reverse,cpd:C00135_c
cpd:C00188_c,SLC7A6>1344<2_reverse
cpd:C00135_e,SLC7A6>1344<3_reverse
cpd:C00188_e,SLC7A6>1345<2
cpd:C00327_c,SLC7A6>1345<3
SLC7A6>1345<2,cpd:C00188_c
SLC7A6>1345<3,cpd:C00327_e
SLC7A6>1345<2_reverse,cpd:C00188_e
SLC7A6>1345<3_reverse,cpd:C00327_c
cpd:C00188_c,SLC7A6>1345<2_reverse
cpd:C00327_e,SLC7A6>1345<3_reverse
cpd:C00047_c,SLC7A6>1346<2
cpd:C00407_e,SLC7A6>1346<3
SLC7A6>1346<2,cpd:C00047_e
SLC7A6>1346<3,cpd:C00407_c
SLC7A6>1346<2_reverse,cpd:C00047_c
SLC7A6>1346<3_reverse,cpd:C00407_e
cpd:C00047_e,SLC7A6>1346<2_reverse
cpd:C00407_c,SLC7A6>1346<3_reverse
cpd:C00062_c,SLC7A6>1347<2
cpd:C00407_e,SLC7A6>1347<3
SLC7A6>1347<2,cpd:C00062_e
SLC7A6>1347<3,cpd:C00407_c
SLC7A6>1347<2_reverse,cpd:C00062_c
SLC7A6>1347<3_reverse,cpd:C00407_e
cpd:C00062_e,SLC7A6>1347<2_reverse
cpd:C00407_c,SLC7A6>1347<3_reverse
cpd:C00077_c,SLC7A6>1348<2
cpd:C00407_e,SLC7A6>1348<3
SLC7A6>1348<2,cpd:C00077_e
SLC7A6>1348<3,cpd:C00407_c
SLC7A6>1348<2_reverse,cpd:C00077_c
SLC7A6>1348<3_reverse,cpd:C00407_e
cpd:C00077_e,SLC7A6>1348<2_reverse
cpd:C00407_c,SLC7A6>1348<3_reverse
cpd:C00407_e,SLC7A6>1349<2
cpd:C00135_c,SLC7A6>1349<3
SLC7A6>1349<2,cpd:C00135_e
SLC7A6>1349<3,cpd:C00407_c
SLC7A6>1349<2_reverse,cpd:C00407_e
SLC7A6>1349<3_reverse,cpd:C00135_c
cpd:C00135_e,SLC7A6>1349<2_reverse
cpd:C00407_c,SLC7A6>1349<3_reverse
cpd:C00327_c,SLC7A6>1350<2
cpd:C00407_e,SLC7A6>1350<3
SLC7A6>1350<2,cpd:C00407_c
SLC7A6>1350<3,cpd:C00327_e
SLC7A6>1350<2_reverse,cpd:C00327_c
SLC7A6>1350<3_reverse,cpd:C00407_e
cpd:C00407_c,SLC7A6>1350<2_reverse
cpd:C00327_e,SLC7A6>1350<3_reverse
cpd:C00037_c,SLC7A9>1351<1
cpd:C00047_e,SLC7A9>1351<2
SLC7A9>1351<1,cpd:C00037_e
SLC7A9>1351<2,cpd:C00047_c
SLC7A9>1351<1_reverse,cpd:C00037_c
SLC7A9>1351<2_reverse,cpd:C00047_e
cpd:C00037_e,SLC7A9>1351<1_reverse
cpd:C00047_c,SLC7A9>1351<2_reverse
cpd:C00041_c,SLC7A9>1352<1
cpd:C00047_e,SLC7A9>1352<2
SLC7A9>1352<1,cpd:C00041_e
SLC7A9>1352<2,cpd:C00047_c
SLC7A9>1352<1_reverse,cpd:C00041_c
SLC7A9>1352<2_reverse,cpd:C00047_e
cpd:C00041_e,SLC7A9>1352<1_reverse
cpd:C00047_c,SLC7A9>1352<2_reverse
cpd:C00064_c,SLC7A9>1353<1
cpd:C00047_e,SLC7A9>1353<2
SLC7A9>1353<1,cpd:C00064_e
SLC7A9>1353<2,cpd:C00047_c
SLC7A9>1353<1_reverse,cpd:C00064_c
SLC7A9>1353<2_reverse,cpd:C00047_e
cpd:C00064_e,SLC7A9>1353<1_reverse
cpd:C00047_c,SLC7A9>1353<2_reverse
cpd:C00065_c,SLC7A9>1354<1
cpd:C00047_e,SLC7A9>1354<2
SLC7A9>1354<1,cpd:C00065_e
SLC7A9>1354<2,cpd:C00047_c
SLC7A9>1354<1_reverse,cpd:C00065_c
SLC7A9>1354<2_reverse,cpd:C00047_e
cpd:C00065_e,SLC7A9>1354<1_reverse
cpd:C00047_c,SLC7A9>1354<2_reverse
cpd:C00047_e,SLC7A9>1355<1
cpd:C00073_c,SLC7A9>1355<2
SLC7A9>1355<1,cpd:C00047_c
SLC7A9>1355<2,cpd:C00073_e
SLC7A9>1355<1_reverse,cpd:C00047_e
SLC7A9>1355<2_reverse,cpd:C00073_c
cpd:C00047_c,SLC7A9>1355<1_reverse
cpd:C00073_e,SLC7A9>1355<2_reverse
cpd:C00047_e,SLC7A9>1356<1
cpd:C00078_c,SLC7A9>1356<2
SLC7A9>1356<1,cpd:C00047_c
SLC7A9>1356<2,cpd:C00078_e
SLC7A9>1356<1_reverse,cpd:C00047_e
SLC7A9>1356<2_reverse,cpd:C00078_c
cpd:C00047_c,SLC7A9>1356<1_reverse
cpd:C00078_e,SLC7A9>1356<2_reverse
cpd:C00047_e,SLC7A9>1357<1
cpd:C00079_c,SLC7A9>1357<2
SLC7A9>1357<1,cpd:C00047_c
SLC7A9>1357<2,cpd:C00079_e
SLC7A9>1357<1_reverse,cpd:C00047_e
SLC7A9>1357<2_reverse,cpd:C00079_c
cpd:C00047_c,SLC7A9>1357<1_reverse
cpd:C00079_e,SLC7A9>1357<2_reverse
cpd:C00047_e,SLC7A9>1358<1
cpd:C00082_c,SLC7A9>1358<2
SLC7A9>1358<1,cpd:C00047_c
SLC7A9>1358<2,cpd:C00082_e
SLC7A9>1358<1_reverse,cpd:C00047_e
SLC7A9>1358<2_reverse,cpd:C00082_c
cpd:C00047_c,SLC7A9>1358<1_reverse
cpd:C00082_e,SLC7A9>1358<2_reverse
cpd:C00097_c,SLC7A9>1359<1
cpd:C00047_e,SLC7A9>1359<2
SLC7A9>1359<1,cpd:C00097_e
SLC7A9>1359<2,cpd:C00047_c
SLC7A9>1359<1_reverse,cpd:C00097_c
SLC7A9>1359<2_reverse,cpd:C00047_e
cpd:C00097_e,SLC7A9>1359<1_reverse
cpd:C00047_c,SLC7A9>1359<2_reverse
cpd:C00047_e,SLC7A9>1360<1
cpd:C00123_c,SLC7A9>1360<2
SLC7A9>1360<1,cpd:C00047_c
SLC7A9>1360<2,cpd:C00123_e
SLC7A9>1360<1_reverse,cpd:C00047_e
SLC7A9>1360<2_reverse,cpd:C00123_c
cpd:C00047_c,SLC7A9>1360<1_reverse
cpd:C00123_e,SLC7A9>1360<2_reverse
cpd:C00047_e,SLC7A9>1361<1
cpd:C00148_c,SLC7A9>1361<2
SLC7A9>1361<1,cpd:C00047_c
SLC7A9>1361<2,cpd:C00148_e
SLC7A9>1361<1_reverse,cpd:C00047_e
SLC7A9>1361<2_reverse,cpd:C00148_c
cpd:C00047_c,SLC7A9>1361<1_reverse
cpd:C00148_e,SLC7A9>1361<2_reverse
cpd:C00152_c,SLC7A9>1362<1
cpd:C00047_e,SLC7A9>1362<2
SLC7A9>1362<1,cpd:C00152_e
SLC7A9>1362<2,cpd:C00047_c
SLC7A9>1362<1_reverse,cpd:C00152_c
SLC7A9>1362<2_reverse,cpd:C00047_e
cpd:C00152_e,SLC7A9>1362<1_reverse
cpd:C00047_c,SLC7A9>1362<2_reverse
cpd:C00047_e,SLC7A9>1363<1
cpd:C00183_c,SLC7A9>1363<2
SLC7A9>1363<1,cpd:C00047_c
SLC7A9>1363<2,cpd:C00183_e
SLC7A9>1363<1_reverse,cpd:C00047_e
SLC7A9>1363<2_reverse,cpd:C00183_c
cpd:C00047_c,SLC7A9>1363<1_reverse
cpd:C00183_e,SLC7A9>1363<2_reverse
cpd:C00188_c,SLC7A9>1364<1
cpd:C00047_e,SLC7A9>1364<2
SLC7A9>1364<1,cpd:C00188_e
SLC7A9>1364<2,cpd:C00047_c
SLC7A9>1364<1_reverse,cpd:C00188_c
SLC7A9>1364<2_reverse,cpd:C00047_e
cpd:C00188_e,SLC7A9>1364<1_reverse
cpd:C00047_c,SLC7A9>1364<2_reverse
cpd:C00047_e,SLC7A9>1365<1
cpd:C00407_c,SLC7A9>1365<2
SLC7A9>1365<1,cpd:C00047_c
SLC7A9>1365<2,cpd:C00407_e
SLC7A9>1365<1_reverse,cpd:C00047_e
SLC7A9>1365<2_reverse,cpd:C00407_c
cpd:C00047_c,SLC7A9>1365<1_reverse
cpd:C00407_e,SLC7A9>1365<2_reverse
cpd:C00037_c,SLC7A9>1366<1
cpd:C00062_e,SLC7A9>1366<2
SLC7A9>1366<1,cpd:C00037_e
SLC7A9>1366<2,cpd:C00062_c
SLC7A9>1366<1_reverse,cpd:C00037_c
SLC7A9>1366<2_reverse,cpd:C00062_e
cpd:C00037_e,SLC7A9>1366<1_reverse
cpd:C00062_c,SLC7A9>1366<2_reverse
cpd:C00041_c,SLC7A9>1367<1
cpd:C00062_e,SLC7A9>1367<2
SLC7A9>1367<1,cpd:C00041_e
SLC7A9>1367<2,cpd:C00062_c
SLC7A9>1367<1_reverse,cpd:C00041_c
SLC7A9>1367<2_reverse,cpd:C00062_e
cpd:C00041_e,SLC7A9>1367<1_reverse
cpd:C00062_c,SLC7A9>1367<2_reverse
cpd:C00064_c,SLC7A9>1368<1
cpd:C00062_e,SLC7A9>1368<2
SLC7A9>1368<1,cpd:C00064_e
SLC7A9>1368<2,cpd:C00062_c
SLC7A9>1368<1_reverse,cpd:C00064_c
SLC7A9>1368<2_reverse,cpd:C00062_e
cpd:C00064_e,SLC7A9>1368<1_reverse
cpd:C00062_c,SLC7A9>1368<2_reverse
cpd:C00065_c,SLC7A9>1369<1
cpd:C00062_e,SLC7A9>1369<2
SLC7A9>1369<1,cpd:C00065_e
SLC7A9>1369<2,cpd:C00062_c
SLC7A9>1369<1_reverse,cpd:C00065_c
SLC7A9>1369<2_reverse,cpd:C00062_e
cpd:C00065_e,SLC7A9>1369<1_reverse
cpd:C00062_c,SLC7A9>1369<2_reverse
cpd:C00062_e,SLC7A9>1370<1
cpd:C00073_c,SLC7A9>1370<2
SLC7A9>1370<1,cpd:C00062_c
SLC7A9>1370<2,cpd:C00073_e
SLC7A9>1370<1_reverse,cpd:C00062_e
SLC7A9>1370<2_reverse,cpd:C00073_c
cpd:C00062_c,SLC7A9>1370<1_reverse
cpd:C00073_e,SLC7A9>1370<2_reverse
cpd:C00062_e,SLC7A9>1371<1
cpd:C00078_c,SLC7A9>1371<2
SLC7A9>1371<1,cpd:C00062_c
SLC7A9>1371<2,cpd:C00078_e
SLC7A9>1371<1_reverse,cpd:C00062_e
SLC7A9>1371<2_reverse,cpd:C00078_c
cpd:C00062_c,SLC7A9>1371<1_reverse
cpd:C00078_e,SLC7A9>1371<2_reverse
cpd:C00062_e,SLC7A9>1372<1
cpd:C00079_c,SLC7A9>1372<2
SLC7A9>1372<1,cpd:C00062_c
SLC7A9>1372<2,cpd:C00079_e
SLC7A9>1372<1_reverse,cpd:C00062_e
SLC7A9>1372<2_reverse,cpd:C00079_c
cpd:C00062_c,SLC7A9>1372<1_reverse
cpd:C00079_e,SLC7A9>1372<2_reverse
cpd:C00062_e,SLC7A9>1373<1
cpd:C00082_c,SLC7A9>1373<2
SLC7A9>1373<1,cpd:C00062_c
SLC7A9>1373<2,cpd:C00082_e
SLC7A9>1373<1_reverse,cpd:C00062_e
SLC7A9>1373<2_reverse,cpd:C00082_c
cpd:C00062_c,SLC7A9>1373<1_reverse
cpd:C00082_e,SLC7A9>1373<2_reverse
cpd:C00097_c,SLC7A9>1374<1
cpd:C00062_e,SLC7A9>1374<2
SLC7A9>1374<1,cpd:C00097_e
SLC7A9>1374<2,cpd:C00062_c
SLC7A9>1374<1_reverse,cpd:C00097_c
SLC7A9>1374<2_reverse,cpd:C00062_e
cpd:C00097_e,SLC7A9>1374<1_reverse
cpd:C00062_c,SLC7A9>1374<2_reverse
cpd:C00062_e,SLC7A9>1375<1
cpd:C00123_c,SLC7A9>1375<2
SLC7A9>1375<1,cpd:C00062_c
SLC7A9>1375<2,cpd:C00123_e
SLC7A9>1375<1_reverse,cpd:C00062_e
SLC7A9>1375<2_reverse,cpd:C00123_c
cpd:C00062_c,SLC7A9>1375<1_reverse
cpd:C00123_e,SLC7A9>1375<2_reverse
cpd:C00062_e,SLC7A9>1376<1
cpd:C00148_c,SLC7A9>1376<2
SLC7A9>1376<1,cpd:C00062_c
SLC7A9>1376<2,cpd:C00148_e
SLC7A9>1376<1_reverse,cpd:C00062_e
SLC7A9>1376<2_reverse,cpd:C00148_c
cpd:C00062_c,SLC7A9>1376<1_reverse
cpd:C00148_e,SLC7A9>1376<2_reverse
cpd:C00152_c,SLC7A9>1377<1
cpd:C00062_e,SLC7A9>1377<2
SLC7A9>1377<1,cpd:C00152_e
SLC7A9>1377<2,cpd:C00062_c
SLC7A9>1377<1_reverse,cpd:C00152_c
SLC7A9>1377<2_reverse,cpd:C00062_e
cpd:C00152_e,SLC7A9>1377<1_reverse
cpd:C00062_c,SLC7A9>1377<2_reverse
cpd:C00062_e,SLC7A9>1378<1
cpd:C00183_c,SLC7A9>1378<2
SLC7A9>1378<1,cpd:C00062_c
SLC7A9>1378<2,cpd:C00183_e
SLC7A9>1378<1_reverse,cpd:C00062_e
SLC7A9>1378<2_reverse,cpd:C00183_c
cpd:C00062_c,SLC7A9>1378<1_reverse
cpd:C00183_e,SLC7A9>1378<2_reverse
cpd:C00188_c,SLC7A9>1379<1
cpd:C00062_e,SLC7A9>1379<2
SLC7A9>1379<1,cpd:C00188_e
SLC7A9>1379<2,cpd:C00062_c
SLC7A9>1379<1_reverse,cpd:C00188_c
SLC7A9>1379<2_reverse,cpd:C00062_e
cpd:C00188_e,SLC7A9>1379<1_reverse
cpd:C00062_c,SLC7A9>1379<2_reverse
cpd:C00062_e,SLC7A9>1380<1
cpd:C00407_c,SLC7A9>1380<2
SLC7A9>1380<1,cpd:C00062_c
SLC7A9>1380<2,cpd:C00407_e
SLC7A9>1380<1_reverse,cpd:C00062_e
SLC7A9>1380<2_reverse,cpd:C00407_c
cpd:C00062_c,SLC7A9>1380<1_reverse
cpd:C00407_e,SLC7A9>1380<2_reverse
cpd:C00037_c,SLC7A9>1381<1
cpd:C00077_e,SLC7A9>1381<2
SLC7A9>1381<1,cpd:C00077_c
SLC7A9>1381<2,cpd:C00037_e
SLC7A9>1381<1_reverse,cpd:C00037_c
SLC7A9>1381<2_reverse,cpd:C00077_e
cpd:C00077_c,SLC7A9>1381<1_reverse
cpd:C00037_e,SLC7A9>1381<2_reverse
cpd:C00064_c,SLC7A9>1382<1
cpd:C00077_e,SLC7A9>1382<2
SLC7A9>1382<1,cpd:C00077_c
SLC7A9>1382<2,cpd:C00064_e
SLC7A9>1382<1_reverse,cpd:C00064_c
SLC7A9>1382<2_reverse,cpd:C00077_e
cpd:C00077_c,SLC7A9>1382<1_reverse
cpd:C00064_e,SLC7A9>1382<2_reverse
cpd:C00065_c,SLC7A9>1383<1
cpd:C00077_e,SLC7A9>1383<2
SLC7A9>1383<1,cpd:C00077_c
SLC7A9>1383<2,cpd:C00065_e
SLC7A9>1383<1_reverse,cpd:C00065_c
SLC7A9>1383<2_reverse,cpd:C00077_e
cpd:C00077_c,SLC7A9>1383<1_reverse
cpd:C00065_e,SLC7A9>1383<2_reverse
cpd:C00073_c,SLC7A9>1384<1
cpd:C00077_e,SLC7A9>1384<2
SLC7A9>1384<1,cpd:C00077_c
SLC7A9>1384<2,cpd:C00073_e
SLC7A9>1384<1_reverse,cpd:C00073_c
SLC7A9>1384<2_reverse,cpd:C00077_e
cpd:C00077_c,SLC7A9>1384<1_reverse
cpd:C00073_e,SLC7A9>1384<2_reverse
cpd:C00077_e,SLC7A9>1385<1
cpd:C00078_c,SLC7A9>1385<2
SLC7A9>1385<1,cpd:C00077_c
SLC7A9>1385<2,cpd:C00078_e
SLC7A9>1385<1_reverse,cpd:C00077_e
SLC7A9>1385<2_reverse,cpd:C00078_c
cpd:C00077_c,SLC7A9>1385<1_reverse
cpd:C00078_e,SLC7A9>1385<2_reverse
cpd:C00077_e,SLC7A9>1386<1
cpd:C00079_c,SLC7A9>1386<2
SLC7A9>1386<1,cpd:C00077_c
SLC7A9>1386<2,cpd:C00079_e
SLC7A9>1386<1_reverse,cpd:C00077_e
SLC7A9>1386<2_reverse,cpd:C00079_c
cpd:C00077_c,SLC7A9>1386<1_reverse
cpd:C00079_e,SLC7A9>1386<2_reverse
cpd:C00077_e,SLC7A9>1387<1
cpd:C00082_c,SLC7A9>1387<2
SLC7A9>1387<1,cpd:C00077_c
SLC7A9>1387<2,cpd:C00082_e
